INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,HOME_VAL,TRAVTIME,BLUEBOOK,TIF,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE,PARENT1_Yes,MSTATUS_z_No,SEX_z_F,EDUCATION_Bachelors,EDUCATION_Masters,EDUCATION_PhD,EDUCATION_z_High School,JOB_Doctor,JOB_Home Maker,JOB_Lawyer,JOB_Manager,JOB_Professional,JOB_Student,JOB_z_Blue Collar,CAR_USE_Private,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_Sports Car,CAR_TYPE_Van,CAR_TYPE_z_SUV,RED_CAR_yes,REVOKED_Yes,URBANICITY_z_Highly Rural/ Rural
9712,0,0.0,0,47.0,0,9.0,18896.0,106991.0,14,12250.0,4,40844.0,1,2,8.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
9713,0,0.0,0,40.0,0,9.0,64032.0,0.0,43,20360.0,10,0.0,0,0,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
9715,0,0.0,0,50.0,0,13.0,,167905.0,36,11530.0,1,0.0,0,1,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
9716,0,0.0,0,33.0,1,10.0,30885.0,142220.0,33,4800.0,1,6772.0,3,0,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9717,1,107586.13616,0,51.0,0,,72354.0,213346.0,44,18110.0,1,2060.0,3,7,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9719,0,0.0,0,45.0,0,12.0,92049.0,267902.0,66,6000.0,1,41771.0,2,2,13.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9720,1,4193.0,0,28.0,4,16.0,68394.0,226146.0,30,2340.0,6,6013.0,2,8,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9721,0,0.0,0,54.0,0,11.0,29393.0,,29,18710.0,7,0.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
9723,1,7483.2266887999995,0,58.0,0,11.0,70745.0,237422.0,15,21170.0,7,0.0,0,3,15.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9724,1,9741.9398802,2,43.0,2,6.0,15726.0,,30,7370.0,10,3588.0,3,4,4.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9725,0,0.0,0,42.0,0,11.0,22486.0,,13,12810.0,1,0.0,0,0,22.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9726,0,0.0,0,53.0,1,8.0,46573.0,164089.0,41,22830.0,6,11541.0,4,0,9.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9727,1,8748.0,0,53.0,0,14.0,22395.0,177678.0,47,9040.0,6,0.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9728,1,1995.0,0,40.0,2,0.0,,0.0,70,5500.0,1,0.0,0,2,11.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9729,0,0.0,1,41.0,1,12.0,117352.0,0.0,74,24050.0,1,0.0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
9730,0,0.0,2,45.0,2,8.0,14856.0,98109.0,29,9400.0,13,0.0,0,2,6.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
9731,0,0.0,0,46.0,0,11.0,71667.0,,53,31500.0,10,0.0,0,0,12.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9732,0,0.0,0,38.0,3,13.0,79678.0,255154.0,68,13150.0,8,0.0,0,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
9733,0,0.0,0,60.0,0,15.0,148887.0,,6,20570.0,7,1012.0,2,2,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9734,0,0.0,1,43.0,3,15.0,48077.0,188744.0,58,21210.0,6,3931.0,1,5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9735,0,0.0,0,53.0,0,6.0,55580.0,214013.0,10,6800.0,4,0.0,0,0,14.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9736,1,4493.0,0,46.0,0,12.0,216464.0,544783.0,44,39130.0,4,0.0,0,0,13.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9737,0,0.0,0,37.0,0,9.0,183039.0,0.0,45,23500.0,4,0.0,0,1,18.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
9738,0,0.0,0,51.0,0,12.0,85076.0,249276.0,25,25860.0,4,0.0,0,1,8.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
9740,0,0.0,0,52.0,0,13.0,32636.0,132838.0,32,9960.0,6,5243.0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
9741,1,4164.0,0,48.0,0,14.0,,308646.0,47,17690.0,4,0.0,0,2,8.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9742,1,1356.0,0,55.0,0,14.0,70112.0,284285.0,21,22740.0,6,0.0,0,4,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
9743,0,0.0,0,33.0,3,17.0,6503.0,76221.0,25,12480.0,6,0.0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9744,0,0.0,0,31.0,2,13.0,40008.0,199854.0,47,4600.0,13,7780.0,3,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9745,1,1089.0,0,24.0,3,15.0,13003.0,104742.0,38,3900.0,1,0.0,0,7,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9746,0,0.0,0,33.0,4,,0.0,0.0,58,6100.0,5,6316.0,1,6,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
9748,1,3790.0,0,27.0,0,12.0,42254.0,138816.0,47,5730.0,1,32025.0,3,3,6.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
9749,0,0.0,0,53.0,0,13.0,186706.0,476703.0,43,38700.0,3,0.0,0,0,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9750,1,4144.0,0,39.0,2,13.0,12876.0,0.0,23,5400.0,4,7415.0,3,7,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9752,0,0.0,0,43.0,2,15.0,16398.0,108219.0,19,22240.0,7,0.0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
9753,0,0.0,0,52.0,0,11.0,86563.0,0.0,53,15360.0,6,0.0,0,2,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9754,0,0.0,0,50.0,0,11.0,46191.0,0.0,15,11120.0,7,4292.0,2,2,14.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9755,0,0.0,0,51.0,0,10.0,205354.0,0.0,32,22040.0,3,1305.0,4,0,18.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9756,1,4303.0,1,45.0,2,15.0,64916.0,232064.0,57,30870.0,1,41476.0,1,4,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9758,1,2027.0,0,42.0,0,15.0,73551.0,0.0,33,13060.0,1,23213.0,2,4,8.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9761,0,0.0,0,49.0,0,13.0,41483.0,171754.0,49,15400.0,3,3516.0,1,5,20.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9762,0,0.0,0,45.0,0,13.0,47763.0,157820.0,24,10780.0,1,7176.0,4,0,14.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9763,0,0.0,0,52.0,0,11.0,25844.0,154309.0,43,9280.0,3,0.0,0,0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
9765,0,0.0,0,51.0,0,8.0,51650.0,180795.0,39,27930.0,7,1872.0,2,1,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9766,0,0.0,0,57.0,1,14.0,18775.0,,68,3380.0,13,0.0,0,0,14.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9767,0,0.0,0,45.0,2,14.0,1405.0,90146.0,30,12470.0,1,0.0,0,0,12.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9768,0,0.0,0,50.0,0,0.0,0.0,63705.0,33,11050.0,6,0.0,0,0,9.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9769,0,0.0,0,41.0,0,6.0,130.0,85855.0,42,5340.0,7,0.0,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9770,0,0.0,0,46.0,0,11.0,61585.0,225119.0,27,11470.0,10,0.0,0,0,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
9771,0,0.0,0,40.0,0,13.0,32131.0,133568.0,24,12190.0,4,0.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
9772,0,0.0,0,48.0,0,16.0,56932.0,225092.0,13,7640.0,6,0.0,0,0,1.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9773,0,0.0,0,46.0,0,6.0,77946.0,225853.0,34,20820.0,1,14351.0,3,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9774,0,0.0,0,57.0,0,13.0,50021.0,0.0,64,15110.0,6,0.0,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9775,0,0.0,0,46.0,0,10.0,81941.0,277792.0,5,14290.0,1,0.0,0,0,13.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9777,1,2883.0,0,59.0,0,17.0,85596.0,276908.0,53,24580.0,4,8209.0,1,2,14.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9779,0,0.0,0,31.0,1,9.0,89640.0,223021.0,45,21950.0,6,4797.0,1,3,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9780,0,0.0,0,33.0,2,13.0,13843.0,118722.0,26,3480.0,9,0.0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9781,0,0.0,0,35.0,1,15.0,116733.0,349837.0,49,16670.0,6,10623.0,1,1,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9782,1,1005.2143787,0,38.0,0,0.0,0.0,0.0,53,3430.0,6,0.0,0,1,11.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9783,0,0.0,0,44.0,0,12.0,29819.0,0.0,26,8880.0,10,7536.0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
9784,0,0.0,0,30.0,3,13.0,18972.0,119932.0,29,31460.0,6,588.0,2,4,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
9785,0,0.0,1,43.0,1,12.0,41720.0,170273.0,37,12190.0,6,0.0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9787,1,6319.0,0,29.0,4,0.0,0.0,0.0,11,13900.0,1,3682.0,3,9,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9788,0,0.0,0,22.0,2,10.0,23452.0,121949.0,34,3700.0,6,5678.0,1,8,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9789,0,0.0,0,53.0,0,13.0,59781.0,246460.0,50,9560.0,7,0.0,0,2,1.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9790,0,0.0,0,38.0,2,10.0,60107.0,206738.0,33,11310.0,1,0.0,0,0,6.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9791,0,0.0,0,47.0,0,13.0,53420.0,193459.0,27,6200.0,10,0.0,0,3,12.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
9792,0,0.0,0,55.0,0,13.0,81446.0,,36,26960.0,1,10284.0,1,0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
9793,0,0.0,0,42.0,1,15.0,31570.0,143819.0,13,8860.0,6,0.0,0,0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9794,0,0.0,0,57.0,0,13.0,43780.0,197162.0,56,12900.0,1,0.0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
9795,0,0.0,0,47.0,0,12.0,31984.0,171859.0,25,9400.0,4,6136.0,3,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9796,0,0.0,0,31.0,3,4.0,62412.0,241054.0,42,10840.0,10,0.0,0,0,17.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9797,0,0.0,0,58.0,0,13.0,84376.0,279277.0,23,12340.0,1,0.0,0,0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9798,0,0.0,0,47.0,0,14.0,45261.0,175420.0,43,10730.0,6,3036.0,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9799,0,0.0,0,48.0,0,11.0,79356.0,283771.0,26,6300.0,1,3790.0,4,3,13.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
9800,1,5996.0,2,39.0,3,0.0,0.0,0.0,30,22810.0,1,0.0,0,0,19.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9801,0,0.0,0,36.0,0,,23232.0,136943.0,57,13070.0,1,49011.0,2,5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
9802,0,0.0,0,39.0,0,14.0,93077.0,244764.0,29,14710.0,1,0.0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
9805,1,12536.315019,1,36.0,2,8.0,88236.0,0.0,20,19050.0,1,0.0,0,5,13.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
9806,1,4979.0,0,46.0,0,6.0,41077.0,139416.0,26,22610.0,9,2161.0,2,3,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9807,0,0.0,0,52.0,0,10.0,161142.0,430785.0,41,22480.0,7,0.0,0,1,10.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9808,1,1102.0,0,46.0,0,14.0,50272.0,162891.0,55,27620.0,1,0.0,0,0,6.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9809,1,5007.0,0,30.0,1,12.0,43453.0,150500.0,49,8850.0,8,31658.0,2,5,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
9810,0,0.0,0,53.0,0,,40473.0,194669.0,27,10850.0,11,0.0,0,0,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9811,1,4167.0,0,56.0,0,14.0,68485.0,0.0,62,8900.0,6,6281.0,2,7,8.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
9812,0,0.0,1,52.0,1,,46464.0,184637.0,44,30160.0,6,0.0,0,3,10.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
9813,1,2493.0,0,47.0,0,9.0,34362.0,0.0,28,9640.0,6,33018.0,2,7,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9814,0,0.0,0,33.0,3,15.0,9157.0,0.0,35,17970.0,6,5548.0,2,4,8.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9816,1,3780.0,0,52.0,0,12.0,72632.0,240387.0,19,9800.0,1,30167.0,3,0,11.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
9817,0,0.0,0,37.0,0,0.0,0.0,0.0,54,14400.0,4,0.0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9818,0,0.0,0,44.0,0,8.0,68770.0,0.0,23,10630.0,1,8924.0,1,0,14.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
9819,0,0.0,0,45.0,3,16.0,60945.0,189813.0,27,33160.0,1,0.0,0,0,28.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9820,0,0.0,0,52.0,0,13.0,1702.0,0.0,40,1670.0,1,0.0,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9821,1,78874.190563,1,57.0,2,16.0,119068.0,342788.0,60,37130.0,6,7160.0,4,2,12.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9822,0,0.0,0,51.0,0,7.0,54804.0,0.0,26,28290.0,1,6746.0,4,3,21.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9823,0,0.0,1,42.0,2,15.0,22155.0,127123.0,30,7920.0,6,0.0,0,0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
9828,0,0.0,2,41.0,2,13.0,,283152.0,27,14260.0,3,3712.0,1,3,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9829,0,0.0,0,42.0,0,12.0,65037.0,210955.0,9,12200.0,3,0.0,0,2,6.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9830,0,0.0,0,39.0,2,12.0,3612.0,0.0,69,16230.0,14,0.0,0,2,7.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9831,1,3562.0,0,16.0,3,11.0,11719.0,74994.0,51,4270.0,4,0.0,0,2,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9832,0,0.0,0,46.0,0,12.0,100018.0,346916.0,5,16100.0,13,0.0,0,0,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9834,0,0.0,0,43.0,0,10.0,69479.0,256801.0,53,9690.0,4,0.0,0,2,15.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
9836,0,0.0,0,28.0,1,,20852.0,123109.0,5,11440.0,4,0.0,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9837,0,0.0,0,62.0,0,14.0,41444.0,198919.0,64,19540.0,4,0.0,0,4,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
9838,0,0.0,0,50.0,0,14.0,24833.0,0.0,38,20230.0,12,0.0,0,0,9.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
9839,0,0.0,0,46.0,0,6.0,85384.0,266348.0,44,23270.0,7,5462.0,3,2,9.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9840,1,4859.0,0,60.0,0,13.0,135747.0,0.0,21,34800.0,13,3306.0,2,0,11.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9841,0,0.0,0,57.0,0,15.0,,167419.0,56,12370.0,10,0.0,0,0,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9842,0,0.0,0,41.0,0,13.0,28803.0,136808.0,21,13910.0,6,0.0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9843,1,6042.0,1,39.0,1,15.0,22271.0,163729.0,11,11490.0,7,25260.0,1,2,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9844,0,0.0,0,53.0,0,13.0,242749.0,539586.0,27,33070.0,6,0.0,0,0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9845,0,0.0,0,53.0,0,15.0,73714.0,225278.0,49,21190.0,4,0.0,0,0,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
9846,0,0.0,0,38.0,0,6.0,148642.0,391294.0,30,20880.0,1,0.0,0,0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9847,0,0.0,0,45.0,1,15.0,32596.0,,39,11490.0,11,0.0,0,0,10.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9848,0,0.0,0,39.0,3,13.0,164047.0,421956.0,16,39520.0,7,0.0,0,0,13.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9849,0,0.0,0,40.0,0,,58328.0,203008.0,46,34050.0,1,0.0,0,2,6.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9850,0,0.0,0,53.0,0,11.0,30963.0,0.0,29,14880.0,1,0.0,0,2,9.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
9851,0,0.0,0,40.0,0,7.0,33536.0,156336.0,36,20290.0,6,1365.0,2,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9852,1,7618.646667899999,0,48.0,0,11.0,65240.0,189120.0,5,8020.0,4,846.0,1,0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9853,0,0.0,0,53.0,0,,67923.0,0.0,54,23340.0,1,21838.0,2,0,10.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9854,0,0.0,0,43.0,0,12.0,300.0,119608.0,44,1500.0,4,0.0,0,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9855,0,0.0,0,55.0,0,10.0,123807.0,0.0,36,38230.0,1,0.0,0,1,8.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9856,0,0.0,0,50.0,0,13.0,175098.0,499296.0,44,34250.0,7,0.0,0,3,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9857,1,2738.0,0,47.0,0,,0.0,0.0,33,6620.0,1,4093.0,3,1,8.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9858,1,4941.0,0,48.0,0,12.0,51920.0,167105.0,31,14140.0,1,40023.0,3,0,1.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
9859,0,0.0,0,41.0,3,12.0,52073.0,0.0,25,5600.0,6,2405.0,3,5,1.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9861,1,1842.0,0,40.0,0,7.0,82813.0,0.0,51,13780.0,11,8593.0,3,0,9.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
9862,0,0.0,0,42.0,0,12.0,131050.0,382673.0,30,23300.0,6,958.0,1,3,14.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9863,0,0.0,0,40.0,0,6.0,17885.0,0.0,54,10940.0,11,0.0,0,1,9.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
9864,0,0.0,0,51.0,0,13.0,121237.0,342601.0,16,19270.0,9,0.0,0,3,10.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
9866,0,0.0,0,56.0,0,13.0,105111.0,324250.0,63,33150.0,1,0.0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
9867,0,0.0,0,64.0,0,15.0,18690.0,0.0,31,28640.0,7,0.0,0,0,7.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9868,1,5032.0,0,50.0,0,13.0,52913.0,173613.0,37,9980.0,3,3368.0,4,4,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9869,1,2522.0,3,44.0,3,,115100.0,318540.0,37,28630.0,1,3440.0,1,9,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9870,0,0.0,0,40.0,0,12.0,419.0,94291.0,25,10790.0,4,5304.0,4,0,14.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
9872,0,0.0,1,45.0,3,15.0,79586.0,,5,27670.0,1,0.0,0,0,13.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9873,1,7170.0,0,42.0,0,9.0,47983.0,194098.0,44,20390.0,6,0.0,0,0,7.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9875,0,0.0,0,56.0,0,15.0,104029.0,296366.0,34,7100.0,7,0.0,0,2,11.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
9876,0,0.0,0,58.0,0,13.0,,0.0,20,27140.0,7,0.0,0,0,15.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
